"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0G750","2019-07-04 08:00:00","31.000","196.000","3.200","29.300","0.710","1007.300","-99.000","0.000","-99.000","-99.000","-99.000","29.300","","25.400",""
"C0Z270","2019-07-04 08:00:00","343.000","259.000","1.800","26.900","0.840","971.900","-99.000","0.000","-99.000","-99.000","-99.000","27.400","","24.800",""
"C0UA30","2019-07-04 08:00:00","1397.000","93.000","0.300","21.200","0.990","861.400","-99.000","1.000","-99.000","-99.000","-99.000","21.300","","19.100",""
"C0I080","2019-07-04 08:00:00","536.000","0.000","0.000","23.900","0.890","954.400","-99.000","0.000","-99.000","-99.000","-99.000","23.900","","21.700",""
"C0UA00","2019-07-04 08:00:00","392.000","278.000","0.400","25.000","0.990","967.500","-99.000","1.000","-99.000","-99.000","-99.000","25.000","","23.500",""
"C0AD40","2019-07-04 08:00:00","32.000","0.000","0.100","28.700","0.820","1005.500","-99.000","0.000","-99.000","-99.000","-99.000","28.700","","25.900",""
"C0S660","2019-07-04 08:00:00","794.000","0.000","0.000","23.600","0.800","924.300","-99.000","0.000","-99.000","-99.000","-99.000","23.600","","20.700",""
"C0M640","2019-07-04 08:00:00","155.000","174.000","2.800","31.500","0.510","992.700","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","26.300",""
"C0UA10","2019-07-04 08:00:00","1711.000","0.000","0.200","19.400","1.000","832.900","-99.000","1.000","-99.000","-99.000","-99.000","19.400","","16.300",""
"C0V770","2019-07-04 08:00:00","26.000","139.000","1.900","29.900","0.750","1007.800","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","26.000",""
"C0E730","2019-07-04 08:00:00","26.000","211.000","0.900","32.200","0.500","1004.400","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","30.000",""
"C0V810","2019-07-04 08:00:00","32.000","121.000","2.100","29.200","0.790","1006.000","-99.000","0.000","-99.000","-99.000","-99.000","29.200","","26.100",""
"C0A9C0","2019-07-04 08:00:00","35.000","105.000","0.300","29.800","0.740","1005.500","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","26.200",""
"C0X310","2019-07-04 08:00:00","9.000","148.000","3.400","29.200","0.770","1010.100","-99.000","0.000","-99.000","-99.000","-99.000","29.200","","26.100",""
"C0K280","2019-07-04 08:00:00","23.000","209.000","2.800","29.400","0.750","1009.700","-99.000","0.000","-99.000","-99.000","-99.000","29.400","","24.900",""
"C0M650","2019-07-04 08:00:00","20.000","163.000","3.800","29.500","0.710","1008.400","-99.000","0.000","-99.000","-99.000","-99.000","29.500","","25.800",""
"C0S910","2019-07-04 08:00:00","212.000","280.000","6.100","27.800","0.850","987.200","-99.000","0.500","13.700","285.000","","28.000","","26.000",""
"C0D570","2019-07-04 08:00:00","15.000","221.000","1.200","31.000","0.610","1007.200","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","29.000",""
"C0M710","2019-07-04 08:00:00","15.000","169.000","4.900","28.700","0.740","1008.900","-99.000","0.000","-99.000","-99.000","-99.000","28.700","","26.700",""
"C0V490","2019-07-04 08:00:00","20.000","108.000","2.300","29.200","0.990","1009.000","-99.000","0.500","-99.000","-99.000","-99.000","29.200","","26.100",""
"C0E870","2019-07-04 08:00:00","34.000","231.000","3.400","31.300","0.530","1006.300","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","29.700",""
"C0M800","2019-07-04 08:00:00","440.000","45.000","1.100","23.700","1.000","963.300","-99.000","0.500","-99.000","-99.000","-99.000","23.700","","21.900",""
"C0A570","2019-07-04 08:00:00","360.000","0.000","0.000","25.400","1.000","970.000","-99.000","0.000","-99.000","-99.000","-99.000","25.400","","23.600",""
"C0S790","2019-07-04 08:00:00","236.000","235.000","0.300","31.600","0.580","984.300","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","26.400",""
"C0D590","2019-07-04 08:00:00","143.000","222.000","2.600","29.200","0.670","993.500","-99.000","0.000","-99.000","-99.000","-99.000","29.200","","28.100",""
"C0U990","2019-07-04 08:00:00","31.000","149.000","0.400","29.200","0.790","1006.800","-99.000","0.000","-99.000","-99.000","-99.000","29.200","","26.500",""
"C0M700","2019-07-04 08:00:00","150.000","159.000","2.300","31.000","0.590","994.000","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","24.300",""
"C0A560","2019-07-04 08:00:00","405.000","0.000","0.000","24.900","1.000","962.900","-99.000","0.000","-99.000","-99.000","-99.000","24.900","","23.100",""
"C0X190","2019-07-04 08:00:00","10.000","142.000","2.200","29.300","0.840","1009.100","-99.000","0.000","-99.000","-99.000","-99.000","29.300","","26.200",""
"C0A880","2019-07-04 08:00:00","6.000","0.000","0.000","26.700","0.960","1006.300","-99.000","0.000","-99.000","-99.000","-99.000","26.700","","24.500",""
"C0I530","2019-07-04 08:00:00","3014.000","223.000","6.000","10.000","1.000","704.900","-99.000","1.500","13.300","203.000","","10.000","","9.100",""
"C0M670","2019-07-04 08:00:00","43.000","193.000","1.600","29.900","0.690","1004.600","-99.000","0.000","-99.000","-99.000","-99.000","29.900","","26.100",""
"C0Z061","2019-07-04 08:00:00","174.000","198.000","0.300","27.800","0.850","993.200","-99.000","0.000","-99.000","-99.000","-99.000","27.800","","24.900",""
"C0M730","2019-07-04 08:00:00","40.000","207.000","1.500","30.600","0.690","1005.000","-99.000","0.000","-99.000","-99.000","-99.000","30.600","","25.600",""
"C0U750","2019-07-04 08:00:00","398.000","155.000","1.600","24.700","0.900","965.300","-99.000","0.000","-99.000","-99.000","-99.000","25.600","","23.700",""
"C0A650","2019-07-04 08:00:00","287.000","0.000","0.000","25.400","0.990","977.300","-99.000","0.000","-99.000","-99.000","-99.000","25.400","","23.500",""
"C0K400","2019-07-04 08:00:00","65.000","185.000","1.300","28.900","0.760","1003.100","-99.000","0.000","-99.000","-99.000","-99.000","28.900","","25.100",""
"C0I370","2019-07-04 08:00:00","671.000","341.000","0.400","24.100","0.810","938.000","-99.000","0.000","-99.000","-99.000","-99.000","24.100","","22.100",""
"C0S750","2019-07-04 08:00:00","2280.000","14.000","0.800","16.900","0.780","775.500","-99.000","0.500","-99.000","-99.000","-99.000","16.900","","13.600",""
"C0R650","2019-07-04 08:00:00","29.000","108.000","0.500","29.700","0.860","1009.200","-99.000","3.000","-99.000","-99.000","-99.000","29.700","","25.400",""
"C0E740","2019-07-04 08:00:00","27.000","239.000","1.300","30.900","0.600","1005.400","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","29.600",""
"C0AI20","2019-07-04 08:00:00","25.000","227.000","1.600","29.300","0.700","1005.600","-99.000","0.000","-99.000","-99.000","-99.000","29.300","","25.900",""
"C0E550","2019-07-04 08:00:00","84.000","269.000","2.300","30.200","0.600","1000.200","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","28.700",""
"C0X060","2019-07-04 08:00:00","19.000","149.000","3.400","29.800","0.730","1010.000","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","24.800",""
"C0AC60","2019-07-04 08:00:00","55.000","0.000","0.200","28.400","0.890","1002.800","-99.000","0.000","-99.000","-99.000","-99.000","28.400","","26.600",""
"C0UA70","2019-07-04 08:00:00","547.000","125.000","0.600","27.000","0.890","949.800","-99.000","0.000","-99.000","-99.000","-99.000","27.300","","22.800",""
"C0G740","2019-07-04 08:00:00","24.000","179.000","2.400","29.200","0.710","1007.500","-99.000","0.000","-99.000","-99.000","-99.000","29.200","","25.500",""
"C0F9N0","2019-07-04 08:00:00","75.000","265.000","1.700","30.800","0.650","1001.500","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","27.700",""
"C0F9T0","2019-07-04 08:00:00","111.000","199.000","1.400","29.300","0.710","997.400","-99.000","0.000","-99.000","-99.000","-99.000","29.300","","26.800",""
"C0S710","2019-07-04 08:00:00","382.000","26.000","1.500","26.200","0.790","967.900","-99.000","0.500","-99.000","-99.000","-99.000","26.200","","22.700",""
"C0M680","2019-07-04 08:00:00","37.000","173.000","3.200","30.400","0.650","1007.500","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","25.600",""
"C0AD00","2019-07-04 08:00:00","86.000","184.000","1.700","29.400","0.790","999.400","-99.000","0.000","-99.000","-99.000","-99.000","29.400","","27.200",""
"C0V700","2019-07-04 08:00:00","24.000","123.000","1.700","30.200","0.730","1007.400","-99.000","0.000","-99.000","-99.000","-99.000","30.200","","26.600",""
"C0AH00","2019-07-04 08:00:00","38.000","0.000","0.000","27.900","0.950","1004.500","-99.000","0.000","-99.000","-99.000","-99.000","27.900","","25.900",""
"C0X080","2019-07-04 08:00:00","2.000","153.000","3.100","30.100","0.760","1010.100","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","25.000",""
"CM0150","2019-07-04 08:00:00","11.000","92.000","0.400","30.400","0.630","1007.800","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","25.600",""
"C0I480","2019-07-04 08:00:00","2165.000","33.000","1.000","14.800","0.970","790.700","-99.000","0.500","-99.000","-99.000","-99.000","15.700","","14.100",""
"C0A860","2019-07-04 08:00:00","362.000","214.000","2.400","26.700","0.740","968.400","-99.000","0.000","11.500","217.000","","26.800","","24.000",""
"C0U940","2019-07-04 08:00:00","25.000","284.000","0.600","27.900","0.860","1007.500","-99.000","0.000","-99.000","-99.000","-99.000","27.900","","26.200",""
"C0V260","2019-07-04 08:00:00","126.000","18.000","1.400","28.400","0.760","997.200","-99.000","0.000","-99.000","-99.000","-99.000","28.400","","24.400",""
"C0H990","2019-07-04 08:00:00","3076.000","217.000","6.000","10.100","0.990","708.400","-99.000","0.500","-99.000","-99.000","-99.000","10.100","","9.000",""
"C0F9K0","2019-07-04 08:00:00","30.000","187.000","2.300","30.300","0.670","1004.500","-99.000","0.000","-99.000","-99.000","-99.000","30.300","","27.500",""
"C0AH90","2019-07-04 08:00:00","660.000","0.000","0.000","24.500","0.990","939.500","-99.000","0.500","-99.000","-99.000","-99.000","24.500","","22.400",""
"C0W150","2019-07-04 08:00:00","42.000","201.000","0.800","28.000","0.940","1005.400","-99.000","2.000","-99.000","-99.000","-99.000","28.000","","26.600",""
"C0F000","2019-07-04 08:00:00","273.000","166.000","0.800","27.600","0.900","978.100","-99.000","0.000","-99.000","-99.000","-99.000","27.600","","25.300",""
"C0K410","2019-07-04 08:00:00","20.000","186.000","3.800","29.600","0.710","1006.900","-99.000","0.000","-99.000","-99.000","-99.000","29.600","","25.800",""
"C0R140","2019-07-04 08:00:00","740.000","345.000","0.800","24.800","0.670","933.400","-99.000","3.000","-99.000","-99.000","-99.000","24.800","","21.100",""
"C0V800","2019-07-04 08:00:00","256.000","0.000","0.100","-99.000","-99.000","981.100","-99.000","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0S830","2019-07-04 08:00:00","288.000","0.000","0.200","29.100","0.770","978.300","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","26.000",""
"C0V640","2019-07-04 08:00:00","35.000","147.000","3.400","30.600","0.700","1006.900","-99.000","0.000","-99.000","-99.000","-99.000","30.600","","26.200",""
"C0AH80","2019-07-04 08:00:00","68.000","0.000","0.000","27.200","0.900","1001.000","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","25.200",""
"C0K250","2019-07-04 08:00:00","12.000","196.000","2.500","29.600","0.750","1008.700","-99.000","0.000","-99.000","-99.000","-99.000","29.600","","24.300",""
"C0I410","2019-07-04 08:00:00","180.000","151.000","3.500","28.000","0.700","989.700","-99.000","0.000","-99.000","-99.000","-99.000","28.000","","25.600",""
"C0M410","2019-07-04 08:00:00","245.000","169.000","0.800","26.100","0.990","980.300","-99.000","0.000","-99.000","-99.000","-99.000","26.100","","22.200",""
"C0F9Z0","2019-07-04 08:00:00","3193.000","223.000","1.500","9.800","1.000","698.400","-99.000","0.500","9.000","233.000","","10.400","","8.700",""
"C0G810","2019-07-04 08:00:00","26.000","191.000","1.600","29.500","0.740","1005.400","-99.000","0.000","-99.000","-99.000","-99.000","29.500","","25.500",""
"C0U650","2019-07-04 08:00:00","442.000","0.000","0.000","26.900","0.860","961.100","-99.000","0.500","-99.000","-99.000","-99.000","26.900","","24.200",""
"C0D660","2019-07-04 08:00:00","65.000","260.000","3.500","31.100","0.560","1001.200","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","29.500",""
"C0E540","2019-07-04 08:00:00","32.000","221.000","1.700","30.500","0.630","1005.300","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","28.200",""
"C0W170","2019-07-04 08:00:00","42.000","220.000","2.300","27.300","0.890","1002.700","-99.000","0.000","8.900","212.000","","27.300","","26.100",""
"C0Z150","2019-07-04 08:00:00","27.000","223.000","0.700","28.300","0.840","1007.300","-99.000","0.000","-99.000","-99.000","-99.000","28.500","","26.800",""
"C0S840","2019-07-04 08:00:00","22.000","148.000","0.800","30.400","0.780","1009.300","-99.000","0.500","-99.000","-99.000","-99.000","30.400","","25.200",""
"C0H9A0","2019-07-04 08:00:00","1595.000","176.000","0.800","21.000","0.780","847.000","-99.000","0.000","-99.000","-99.000","-99.000","21.000","","18.100",""
"C0Z300","2019-07-04 08:00:00","182.000","0.000","0.000","29.300","0.750","990.500","-99.000","0.000","-99.000","-99.000","-99.000","29.300","","24.500",""
"C0G730","2019-07-04 08:00:00","27.000","188.000","3.200","29.200","0.770","1007.600","-99.000","0.000","-99.000","-99.000","-99.000","29.200","","25.600",""
"C0V730","2019-07-04 08:00:00","33.000","65.000","1.200","27.800","0.930","1007.800","-99.000","2.500","-99.000","-99.000","-99.000","27.800","","25.600",""
"C0S900","2019-07-04 08:00:00","27.000","223.000","3.500","29.800","0.750","1008.800","-99.000","0.000","10.000","210.000","","29.800","","28.300",""
"C0C480","2019-07-04 08:00:00","105.000","0.000","0.000","29.400","0.750","996.900","-99.000","0.000","-99.000","-99.000","-99.000","29.400","","26.800",""
"C0V720","2019-07-04 08:00:00","15.000","143.000","0.900","30.100","0.830","1009.300","-99.000","3.000","-99.000","-99.000","-99.000","30.100","","26.100",""
"C0UA60","2019-07-04 08:00:00","566.000","183.000","0.700","26.800","0.840","947.700","-99.000","0.000","-99.000","-99.000","-99.000","26.800","","23.800",""
"C0C670","2019-07-04 08:00:00","250.000","117.000","0.500","27.900","0.740","981.200","-99.000","0.000","-99.000","-99.000","-99.000","28.000","","25.100",""
"C0K550","2019-07-04 08:00:00","15.000","178.000","2.000","30.100","0.720","1008.900","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","26.000",""
"C0R350","2019-07-04 08:00:00","35.000","272.000","2.500","29.500","-99.000","1006.300","-99.000","1.500","-99.000","-99.000","-99.000","29.500","","26.200",""
"C0T9F0","2019-07-04 08:00:00","251.000","0.000","0.000","27.900","0.900","982.300","-99.000","0.000","-99.000","-99.000","-99.000","27.900","","25.200",""
"C0D390","2019-07-04 08:00:00","146.000","0.000","0.000","27.000","0.840","990.900","-99.000","0.000","-99.000","-99.000","-99.000","27.000","","24.600",""
"C0E430","2019-07-04 08:00:00","258.000","151.000","0.500","27.000","0.800","982.900","-99.000","0.000","-99.000","-99.000","-99.000","28.100","","24.000",""
"C0O990","2019-07-04 08:00:00","18.000","146.000","3.200","29.800","0.760","1008.300","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","24.600",""
"CM0010","2019-07-04 08:00:00","68.000","0.000","0.000","28.500","-99.000","1001.800","-99.000","0.000","-99.000","-99.000","-99.000","28.500","","25.700",""
"C0K500","2019-07-04 08:00:00","12.000","193.000","3.500","29.700","0.700","1007.600","-99.000","0.000","-99.000","-99.000","-99.000","29.700","","25.900",""
"C0X260","2019-07-04 08:00:00","39.000","180.000","3.600","30.200","0.680","1006.400","-99.000","0.000","-99.000","-99.000","-99.000","30.200","","26.200",""
"C0ACA0","2019-07-04 08:00:00","25.000","77.000","0.600","28.900","0.780","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","28.900","","27.100",""
"C0X180","2019-07-04 08:00:00","62.000","140.000","1.900","29.600","0.760","1003.200","-99.000","0.000","-99.000","-99.000","-99.000","29.600","","25.100",""
"C0F930","2019-07-04 08:00:00","100.000","170.000","1.000","31.200","0.770","998.200","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","27.700",""
"C0I010","2019-07-04 08:00:00","1562.000","326.000","0.800","19.000","0.870","849.600","-99.000","0.000","-99.000","-99.000","-99.000","19.400","","18.000",""
"C0R190","2019-07-04 08:00:00","32.000","141.000","0.800","29.900","0.770","1006.700","-99.000","4.000","-99.000","-99.000","-99.000","29.900","","24.700",""
"C0E420","2019-07-04 08:00:00","19.000","262.000","0.700","31.300","0.570","1004.700","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","29.000",""
"C0W160","2019-07-04 08:00:00","49.000","228.000","8.200","25.100","0.970","1000.900","-99.000","7.000","14.100","237.000","","26.900","","25.100",""
"C0I460","2019-07-04 08:00:00","110.000","249.000","1.700","28.400","0.740","998.000","-99.000","0.000","-99.000","-99.000","-99.000","28.400","","26.300",""
"C0A9F0","2019-07-04 08:00:00","35.000","273.000","1.000","28.900","0.930","1005.500","-99.000","0.000","-99.000","-99.000","-99.000","28.900","","26.700",""
